Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
8.5,14,101580.0,230,2.1,552.777822
8.8,9,101540.0,290,3.6,480.55559400000004
9.1,10,101520.0,270,2.6,336.111138
8.5,10,101550.0,320,2.1,161.111124
7,14,101580.0,290,1.5,11.111112
6.3,14,101640.0,290,2.6,0.0
3.2,21,101650.0,110,1.7,0.0
3,22,101640.0,0,0,0.0
1.6,27,101670.0,340,0.6,0.0
0.2,29,101710.0,340,0.5,0.0
-0.9,35,101710.0,0,0.4,0.0
-1.5,38,101690.0,0,0.1,0.0
-2.1,38,101730.0,0,0.1,0.0
-3,51,101720.0,0,0.4,0.0
-2.9,48,101680.0,0,0.1,0.0
-2.7,51,101630.0,0,0.3,0.0
-2,51,101610.0,0,0.1,0.0
-2.5,55,101630.0,0,0.2,0.0
-2.4,52,101620.0,0,0.1,0.0
-0.2,47,101620.0,0,0.3,72.222228
3.1,25,101620.0,270,2.3,188.88890400000003
3.7,23,101570.0,270,3.6,261.111132
5,22,101470.0,290,3.7,369.444474
5.9,22,101360.0,290,5.8,516.6667080000001
5.8,22,101270.0,320,4.6,486.11115
5.9,23,101210.0,320,5.8,402.77781
5.4,28,101250.0,320,5.1,311.11113600000004
4.7,31,101260.0,290,6.1,155.55556800000002
3.9,32,101310.0,290,4,13.888890000000002
2.4,21,101440.0,320,3.5,0.0
1.6,19,101530.0,320,4.3,0.0
0.3,27,101640.0,340,4.9,0.0
-0.8,33,101660.0,320,3.2,0.0
-0.8,33,101660.0,270,3.7,0.0
-1.3,34,101710.0,290,4.4,0.0
-1.7,34,101730.0,290,4.2,0.0
-1.9,33,101750.0,290,4.2,0.0
-2.3,32,101730.0,270,4.4,0.0
-2.9,33,101750.0,290,2.8,0.0
-3,33,101740.0,270,3.4,0.0
-3.3,34,101770.0,290,2.4,0.0
-3.3,31,101820.0,290,4.1,0.0
-3.4,32,101930.0,270,3.7,2.777778
-3,30,101960.0,290,4.9,127.77778800000002
-1.6,28,102000,270,3.7,308.33335800000003
-0.5,25,101970.0,290,4.4,469.444482
1.3,22,101930.0,270,2.9,561.111156
1.9,19,101880.0,320,4,608.333382
3.5,17,101830.0,290,4,588.8889360000001
3.6,16,101810.0,290,2.9,508.33337400000005
3.6,16,101840.0,320,2.9,358.333362
3.3,17,101870.0,290,5.2,172.222236
2.4,18,101920.0,290,4.9,16.666668
1.4,20,101990.0,290,3.3,0.0
1,19,102020.0,320,2.7,0.0
0.1,21,102070.0,290,1.6,0.0
-0.3,23,102140.0,290,0.6,0.0
-0.4,24,102180.0,290,1.4,0.0
-1.1,28,102210.0,290,1.4,0.0
-1.1,29,102230.0,290,2.2,0.0
-1.5,30,102230.0,270,1.9,0.0
-3.7,40,102220.0,50,1.4,0.0
