Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-0.5,25,101750.0,340,2.5,563.888934
0.4,24,101690.0,320,2.7,544.444488
1.7,20,101650.0,320,1.6,469.444482
1.3,23,101690.0,320,3.4,333.33336
1.5,24,101680.0,270,2.7,166.66668
0,27,101710.0,270,2.7,22.222224
-0.7,29,101730.0,270,1.4,0.0
-1.2,32,101790.0,320,1.6,0.0
-1.6,34,101810.0,340,2.8,0.0
-2.2,37,101830.0,290,3.3,0.0
-2.8,40,101850.0,320,2.2,0.0
-3.6,43,101880.0,270,1.9,0.0
-4.2,47,101890.0,290,1.1,0.0
-4.8,52,101880.0,270,1.8,0.0
-5.2,52,101880.0,320,0.7,0.0
-5.8,53,101890.0,290,1,0.0
