Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-8.5,69,1016,270,4.3,0.0
-9.1,65,0,320,4.6,0.0
-9.8,59,0,290,3.5,0.0
-10.3,62,1017.9,270,4.8,0.0
-10.5,60,0,290,4,0.0
-10.9,62,0,270,4.8,0.0
-10.7,63,1020.7,270,4.8,11.111112
-9.5,55,0,270,4.3,72.222228
-8.4,49,0,290,4.6,163.888902
-7.5,47,1021.5,270,6.3,238.88890800000001
-6.8,45,0,290,4.9,286.11113400000005
-6.5,41,0,290,5.7,294.44446800000003
-5.7,42,1021.3,270,4.2,275.000022
-5.9,41,0,290,4.8,205.555572
-6.3,41,0,290,4.7,144.444456
-6.9,42,1022.6,270,3.8,50.000004
-7.2,43,0,270,4.2,0.0
-7.5,48,0,270,3.4,0.0
-8.3,51,1024.6,320,2.2,0.0
-9,56,0,320,4.2,0.0
-9.5,64,0,340,2.3,0.0
-10.2,68,1025.9,360,2.3,0.0
-10.3,65,0,360,2.6,0.0
-10.2,64,0,360,1.2,0.0
-10.9,69,1026.9,320,1.1,0.0
-10.4,63,0,320,1,0.0
-10.5,60,0,290,2.6,0.0
-10.8,64,1027.4,320,2.9,0.0
-10.9,60,0,50,1.3,0.0
-10.7,63,0,290,1.8,0.0
-10.7,64,1028.6,290,1.1,11.111112
-8,49,0,50,1.8,66.666672
-7.3,46,0,180,0.8,161.111124
-5.3,41,1028.8,270,1.3,222.22224000000003
-4.4,39,0,270,0.6,272.222244
-4.1,37,0,270,3,283.33335600000004
-3,36,1027.3,270,3.9,261.111132
-3.4,34,0,270,2.7,197.222238
-3.5,34,0,290,3.4,0.0
-4,36,1028.1,270,4.7,36.111114
-4.7,49,0,270,3.7,0.0
-5.1,52,0,270,1.4,0.0
-5.2,49,1027.5,320,0.9,0.0
-5,45,0,20,0.8,0.0
-5.3,48,0,20,0.7,0.0
-6.2,53,1026.6,50,2,0.0
-5.9,54,0,70,2.1,0.0
-6.1,55,0,50,2.3,0.0
-6.4,55,1025.7,50,0.8,0.0
-6,53,0,50,1.6,0.0
-5.7,51,0,70,1.6,0.0
-5.6,50,1024.2,70,2.6,0.0
