0	1	2	3	4	5	6
2018-07-25 11:00	30.2	69.0	100440.0	180	2.8	302.77780200000007
2018-07-25 12:00	31.6	64.0	100410.0	230	3.0	380.55558600000006
2018-07-25 13:00	32.8	61.0	100360.0	200	3.2	677.777832
2018-07-25 14:00	32.4	60.0	100340.0	200	3.3	558.3333779999999
2018-07-25 15:00	32.1	62.0	100300.0	230	3.1	561.111156
2018-07-25 16:00	32.5	60.0	100240.0	200	2.7	563.888934
2018-07-25 17:00	33.0	60.0	100220.0	230	3.3	522.222264
2018-07-25 18:00	31.9	62.0	100230.0	230	2.0	322.222248
2018-07-25 19:00	31.0	65.0	100250.0	270	2.3	141.66667800000002
2018-07-25 20:00	30.2	67.0	100290.0	250	1.6	13.888890000000002
2018-07-25 21:00	29.5	71.0	100350.0	270	1.7	0.0
2018-07-25 22:00	28.5	77.0	100390.0	270	2.3	0.0
2018-07-25 23:00	28.0	80.0	100410.0	270	2.2	0.0
2018-07-26 00:00	27.3	83.0	100420.0	270	1.4	0.0
2018-07-26 01:00	26.3	90.0	100420.0	180	0.9	0.0
2018-07-26 02:00	26.8	86.0	100400.0	180	1.3	0.0
2018-07-26 03:00	26.6	87.0	100390.0	160	1.2	0.0
2018-07-26 04:00	26.4	89.0	100400.0	160	1.4	0.0
2018-07-26 05:00	26.1	92.0	100400.0	160	0.9	0.0
2018-07-26 06:00	26.2	92.0	100420.0	200	0.7	2.777778
2018-07-26 07:00	27.4	84.0	100450.0	160	0.9	88.888896
2018-07-26 08:00	28.3	81.0	100490.0	160	1.0	213.88890600000002
2018-07-26 09:00	28.9	77.0	100510.0	230	1.6	272.222244
2018-07-26 10:00	30.0	69.0	100490.0	200	0.9	302.77780200000007
2018-07-26 11:00	31.3	65.0	100480.0	200	1.2	486.11115
2018-07-26 12:00	31.0	67.0	100450.0	200	2.1	491.66670600000003
2018-07-26 13:00	31.6	65.0	100400.0	180	1.7	530.555598
2018-07-26 14:00	32.8	62.0	100340.0	230	2.3	477.77781600000003
2018-07-26 15:00	34.2	60.0	100320.0	270	2.4	677.777832
2018-07-26 16:00	33.7	63.0	100270.0	270	2.7	641.6667180000001
2018-07-26 17:00	32.9	64.0	100220.0	270	2.6	494.44448400000005
2018-07-26 18:00	32.0	66.0	100180.0	270	2.2	300.00002400000005
2018-07-26 19:00	31.1	71.0	100210.0	270	1.9	127.77778800000002
2018-07-26 20:00	29.7	74.0	100280.0	250	2.2	13.888890000000002
2018-07-26 21:00	28.7	77.0	100310.0	270	1.7	0.0
2018-07-26 22:00	28.4	81.0	100310.0	270	1.6	0.0
2018-07-26 23:00	28.1	81.0	100310.0	290	1.4	0.0
2018-07-27 00:00	27.5	88.0	100310.0	290	1.0	0.0
2018-07-27 01:00	27.3	91.0	100330.0	270	1.2	0.0
2018-07-27 02:00	27.2	89.0	100320.0	320	1.3	0.0
2018-07-27 03:00	26.7	93.0	100360.0	290	0.9	0.0
2018-07-27 04:00	26.6	95.0	100370.0	270	1.2	0.0
2018-07-27 05:00	26.5	97.0	100380.0	290	1.2	0.0
2018-07-27 06:00	26.8	95.0	100410.0	270	0.8	0.0
2018-07-27 07:00	27.1	94.0	100460.0	230	0.8	58.333338
2018-07-27 08:00	29.1	80.0	100470.0	230	0.6	191.66668199999998
2018-07-27 09:00	30.1	77.0	100470.0	250	1.6	366.66669600000006
2018-07-27 10:00	31.6	71.0	100450.0	290	2.0	552.777822
2018-07-27 11:00	31.7	68.0	100410.0	250	1.6	502.777818
2018-07-27 12:00	32.5	67.0	100380.0	160	0.8	705.555612
2018-07-27 13:00	34.0	62.0	100340.0	230	2.1	827.7778440000001
2018-07-27 14:00	34.8	60.0	100280.0	270	2.3	786.111174
2018-07-27 15:00	34.8	59.0	100240.0	270	3.2	775.0000620000001
2018-07-27 16:00	34.1	59.0	100210.0	270	3.3	633.333384
2018-07-27 17:00	33.8	61.0	100170.0	270	2.5	475.000038
2018-07-27 18:00	32.0	65.0	100170.0	270	3.5	294.44446800000003
2018-07-27 19:00	30.6	72.0	100180.0	270	2.4	125.00001
2018-07-27 20:00	29.0	79.0	100220.0	270	3.3	13.888890000000002
2018-07-27 21:00	28.4	82.0	100300.0	270	2.4	0.0
2018-07-27 22:00	28.4	81.0	100320.0	290	1.2	0.0
2018-07-27 23:00	27.8	84.0	100350.0	200	0.6	0.0
2018-07-28 00:00	27.2	90.0	100380.0	180	1.2	0.0
2018-07-28 01:00	27.1	91.0	100330.0	290	1.3	0.0
2018-07-28 02:00	26.8	93.0	100320.0	200	1.3	0.0
2018-07-28 03:00	26.3	96.0	100290.0	200	1.6	0.0
2018-07-28 04:00	26.2	97.0	100260.0	200	1.1	0.0
2018-07-28 05:00	26.2	96.0	100300.0	200	1.0	0.0
2018-07-28 06:00	26.2	97.0	100330.0	0	0.3	0.0
2018-07-28 07:00	26.8	95.0	100350.0	160	0.7	38.888892000000006
2018-07-28 08:00	28.0	87.0	100340.0	160	1.1	213.88890600000002
2018-07-28 09:00	29.3	81.0	100360.0	140	0.7	361.11114000000003
2018-07-28 10:00	31.7	72.0	100330.0	360	1.1	544.444488
2018-07-28 11:00	32.5	71.0	100270.0	270	1.1	611.11116
2018-07-28 12:00	34.8	64.0	100220.0	290	1.2	700.0000560000001
2018-07-28 13:00	31.1	80.0	100150.0	180	1.3	322.222248
2018-07-28 14:00	29.6	86.0	100150.0	200	2.0	83.33334
2018-07-28 15:00	27.8	95.0	100150.0	180	0.9	80.555562
2018-07-28 16:00	28.8	91.0	100100.0	290	1.3	97.22223
2018-07-28 17:00	29.0	87.0	100070.0	290	1.5	80.555562
2018-07-28 18:00	29.0	88.0	100060.0	90	1.2	69.44445
2018-07-28 19:00	29.5	87.0	100090.0	320	1.5	55.55556000000001
2018-07-28 20:00	28.9	85.0	100120.0	320	0.9	5.555556
2018-07-28 21:00	28.9	87.0	100150.0	320	0.8	0.0
2018-07-28 22:00	28.3	91.0	100160.0	20	0.6	0.0
2018-07-28 23:00	28.8	86.0	100150.0	70	1.4	0.0
2018-07-29 00:00	28.6	85.0	100150.0	70	1.6	0.0
2018-07-29 01:00	28.4	83.0	100130.0	70	1.4	0.0
2018-07-29 02:00	27.1	90.0	100110.0	70	0.7	0.0
2018-07-29 03:00	26.8	89.0	100110.0	90	0.9	0.0
2018-07-29 04:00	26.0	92.0	100090.0	0	0.4	0.0
2018-07-29 05:00	25.6	94.0	100060.0	0	0.4	0.0
2018-07-29 06:00	25.4	96.0	100080.0	0	0.1	2.777778
2018-07-29 07:00	29.1	70.0	100100.0	360	0.7	94.44445200000001
2018-07-29 08:00	30.6	64.0	100110.0	70	2.2	269.444466
2018-07-29 09:00	31.7	61.0	100080.0	20	2.2	463.888926
2018-07-29 10:00	33.0	56.0	100080.0	70	2.2	638.8889399999999
2018-07-29 11:00	34.0	52.0	100020.0	70	3.3	791.66673
2018-07-29 12:00	33.2	50.0	100010.0	50	3.1	713.888946
2018-07-29 13:00	34.3	46.0	99950.0	50	3.8	711.111168
2018-07-29 14:00	35.2	46.0	99890.0	70	2.8	675.0000540000001
2018-07-29 15:00	35.3	46.0	99860.0	70	2.0	425.000034
2018-07-29 16:00	35.1	45.0	99860.0	70	4.1	500.00004
2018-07-29 17:00	35.0	43.0	99820.0	70	4.2	519.4444860000001
2018-07-29 18:00	34.0	41.0	99830.0	70	4.9	341.666694
2018-07-29 19:00	32.9	44.0	99870.0	50	3.3	127.77778800000002
2018-07-29 20:00	32.1	46.0	99900.0	50	2.8	19.444446000000003
2018-07-29 21:00	31.4	46.0	99950.0	50	2.4	0.0
2018-07-29 22:00	30.2	52.0	100020.0	90	1.9	0.0
2018-07-29 23:00	29.9	52.0	100040.0	70	2.8	0.0
2018-07-30 00:00	29.3	55.0	100020.0	50	2.1	0.0
2018-07-30 01:00	28.6	60.0	100010.0	50	1.8	0.0
2018-07-30 02:00	27.7	64.0	99990.0	20	1.2	0.0
2018-07-30 03:00	27.5	66.0	99980.0	70	1.8	0.0
2018-07-30 04:00	27.6	66.0	99970.0	50	2.7	0.0
2018-07-30 05:00	27.4	68.0	99970.0	20	1.7	0.0
2018-07-30 06:00	26.9	70.0	100010.0	360	1.3	2.777778
2018-07-30 07:00	28.8	65.0	100060.0	70	1.7	100.000008
2018-07-30 08:00	29.7	63.0	100100.0	20	2.0	283.33335600000004
2018-07-30 09:00	30.7	62.0	100110.0	90	3.1	472.22226
2018-07-30 10:00	31.7	60.0	100100.0	110	2.7	636.111162
2018-07-30 11:00	33.1	54.0	100100.0	110	3.4	747.2222820000001
2018-07-30 12:00	34.2	51.0	100070.0	90	2.5	713.888946
2018-07-30 13:00	33.5	52.0	100020.0	140	2.8	930.5556300000001
2018-07-30 14:00	34.9	46.0	99990.0	90	1.9	516.6667080000001
2018-07-30 15:00	35.6	46.0	99930.0	110	1.7	677.777832
2018-07-30 16:00	34.7	50.0	99920.0	70	2.0	183.33334800000003
2018-07-30 17:00	34.3	50.0	99920.0	90	2.2	127.77778800000002
2018-07-30 18:00	34.9	49.0	99860.0	70	2.3	283.33335600000004
2018-07-30 19:00	34.2	50.0	99900.0	90	2.5	141.66667800000002
2018-07-30 20:00	33.5	53.0	99930.0	110	2.2	13.888890000000002
2018-07-30 21:00	31.9	61.0	99990.0	20	0.9	0.0
2018-07-30 22:00	32.0	62.0	100050.0	70	1.3	0.0
2018-07-30 23:00	32.0	58.0	100080.0	110	2.6	0.0
2018-07-31 00:00	31.2	58.0	100100.0	160	2.4	0.0
2018-07-31 01:00	30.2	60.0	100110.0	160	2.3	0.0
2018-07-31 02:00	29.3	65.0	100180.0	180	2.1	0.0
2018-07-31 03:00	29.1	64.0	100200.0	160	1.5	0.0
2018-07-31 04:00	28.8	62.0	100190.0	140	1.6	0.0
2018-07-31 05:00	28.1	64.0	100220.0	110	2.7	0.0
2018-07-31 06:00	27.9	63.0	100230.0	110	3.0	2.777778
2018-07-31 07:00	28.8	62.0	100240.0	110	3.2	94.44445200000001
2018-07-31 08:00	30.0	58.0	100220.0	90	3.6	272.222244
2018-07-31 09:00	30.7	55.0	100200.0	90	2.1	430.55559000000005
2018-07-31 10:00	32.3	52.0	100190.0	90	2.0	530.555598
2018-07-31 11:00	34.3	47.0	100170.0	50	1.9	711.111168
2018-07-31 12:00	35.3	49.0	100110.0	90	2.5	863.888958
2018-07-31 13:00	35.2	45.0	100040.0	90	2.8	852.777846
2018-07-31 14:00	36.4	40.0	99990.0	70	2.4	894.4445160000001
2018-07-31 15:00	36.7	40.0	99950.0	110	1.8	752.777838
2018-07-31 16:00	35.5	41.0	99920.0	160	1.9	541.66671
2018-07-31 17:00	35.1	52.0	99900.0	270	3.0	225.00001800000004
2018-07-31 18:00	34.2	57.0	99860.0	270	2.8	305.55558
2018-07-31 19:00	32.7	62.0	99880.0	270	2.4	136.111122
2018-07-31 20:00	31.8	65.0	99890.0	270	1.5	11.111112
2018-07-31 21:00	31.0	67.0	99950.0	270	1.8	0.0
2018-07-31 22:00	30.5	69.0	99980.0	320	2.0	0.0
2018-07-31 23:00	29.9	72.0	99980.0	320	0.6	0.0
2018-08-01 00:00	29.9	73.0	99990.0	290	1.1	0.0
2018-08-01 01:00	29.5	76.0	99990.0	270	1.0	0.0
2018-08-01 02:00	28.0	84.0	99980.0	0	0.2	0.0
2018-08-01 03:00	27.9	83.0	99990.0	160	0.8	0.0
2018-08-01 04:00	27.7	82.0	100000.0	200	1.3	0.0
2018-08-01 05:00	26.8	87.0	100000.0	0	0.1	0.0
2018-08-01 06:00	26.8	87.0	100010.0	160	0.9	2.777778
2018-08-01 07:00	28.7	78.0	100030.0	160	0.5	86.111118
2018-08-01 08:00	31.6	68.0	100030.0	90	0.5	261.111132
2018-08-01 09:00	33.6	58.0	100020.0	50	1.0	450.0000360000001
2018-08-01 10:00	34.2	55.0	100010.0	0	0.4	627.777828
2018-08-01 11:00	35.9	52.0	99970.0	180	1.0	755.5556160000001
2018-08-01 12:00	36.2	48.0	99920.0	160	1.7	861.1111800000001
2018-08-01 13:00	37.2	45.0	99880.0	360	1.7	791.66673
2018-08-01 14:00	39.0	38.0	99830.0	360	2.2	847.22229
2018-08-01 15:00	36.8	51.0	99810.0	250	4.0	800.000064
2018-08-01 16:00	36.5	52.0	99810.0	270	3.8	641.6667180000001
2018-08-01 17:00	36.0	53.0	99820.0	270	3.4	488.888928
2018-08-01 18:00	34.5	56.0	99810.0	270	3.4	302.77780200000007
2018-08-01 19:00	33.2	61.0	99850.0	270	2.2	125.00001
2018-08-01 20:00	31.7	66.0	99900.0	270	2.3	11.111112
2018-08-01 21:00	30.9	68.0	99960.0	270	1.2	0.0
2018-08-01 22:00	30.7	70.0	100000.0	340	0.5	0.0
2018-08-01 23:00	29.9	74.0	100020.0	0	0.3	0.0
2018-08-02 00:00	29.6	77.0	100050.0	230	0.7	0.0
2018-08-02 01:00	29.5	74.0	100050.0	0	0.4	0.0
2018-08-02 02:00	28.9	78.0	100070.0	180	1.1	0.0
2018-08-02 03:00	28.7	78.0	100090.0	200	0.6	0.0
2018-08-02 04:00	28.4	82.0	100110.0	200	1.0	0.0
2018-08-02 05:00	28.1	82.0	100140.0	160	0.7	0.0
2018-08-02 06:00	28.1	79.0	100200.0	180	0.6	2.777778
2018-08-02 07:00	29.6	67.0	100230.0	180	1.2	75.00000600000001
2018-08-02 08:00	31.4	58.0	100260.0	160	1.5	238.88890800000001
2018-08-02 09:00	31.9	60.0	100270.0	200	2.7	427.77781200000004
2018-08-02 10:00	33.1	56.0	100270.0	180	2.3	611.11116
2018-08-02 11:00	34.3	54.0	100270.0	160	1.9	738.888948
2018-08-02 12:00	35.3	52.0	100210.0	180	1.9	838.888956
2018-08-02 13:00	36.3	51.0	100170.0	180	1.7	894.4445160000001
2018-08-02 14:00	36.5	49.0	100140.0	20	1.0	655.555608
2018-08-02 15:00	36.7	48.0	100090.0	270	2.2	544.444488
2018-08-02 16:00	37.0	51.0	100080.0	320	2.4	416.6667
2018-08-02 17:00	36.1	51.0	100060.0	270	2.8	447.22225800000007
2018-08-02 18:00	33.9	54.0	100060.0	270	2.0	100.000008
2018-08-02 19:00	33.3	58.0	100080.0	270	2.0	86.111118
2018-08-02 20:00	32.4	60.0	100120.0	270	1.6	13.888890000000002
2018-08-02 21:00	31.6	65.0	100180.0	290	1.4	0.0
2018-08-02 22:00	31.1	68.0	100210.0	290	0.7	0.0
2018-08-02 23:00	31.1	68.0	100210.0	320	0.8	0.0
2018-08-03 00:00	29.8	75.0	100210.0	200	1.9	0.0
2018-08-03 01:00	29.2	80.0	100210.0	0	0.2	0.0
2018-08-03 02:00	29.0	76.0	100220.0	160	1.1	0.0
2018-08-03 03:00	29.1	76.0	100250.0	180	1.4	0.0
2018-08-03 04:00	28.2	81.0	100260.0	180	0.6	0.0
2018-08-03 05:00	28.1	82.0	100310.0	0	0.4	0.0
2018-08-03 06:00	28.6	78.0	100390.0	180	0.9	0.0
2018-08-03 07:00	29.9	72.0	100420.0	180	1.1	72.222228
2018-08-03 08:00	31.0	68.0	100440.0	180	2.0	233.333352
2018-08-03 09:00	32.3	62.0	100450.0	180	1.8	419.444478
2018-08-03 10:00	33.4	57.0	100450.0	200	2.1	597.22227
2018-08-03 11:00	34.9	56.0	100430.0	160	1.8	733.3333920000001
2018-08-03 12:00	35.8	52.0	100370.0	180	1.5	838.888956
2018-08-03 13:00	36.1	52.0	100310.0	200	2.6	858.333402
2018-08-03 14:00	36.0	52.0	100270.0	230	2.9	744.444504
2018-08-03 15:00	37.5	49.0	100240.0	270	3.0	625.00005
2018-08-03 16:00	36.4	52.0	100210.0	290	3.2	600.0000480000001
2018-08-03 17:00	35.5	52.0	100230.0	270	3.6	455.555592
2018-08-03 18:00	33.3	59.0	100230.0	270	4.2	283.33335600000004
2018-08-03 19:00	31.6	61.0	100260.0	290	2.9	119.44445400000001
2018-08-03 20:00	30.8	63.0	100310.0	270	2.7	11.111112
2018-08-03 21:00	30.5	62.0	100370.0	290	2.2	0.0
2018-08-03 22:00	30.3	63.0	100410.0	320	2.2	0.0
2018-08-03 23:00	29.8	66.0	100440.0	270	1.1	0.0
2018-08-04 00:00	28.9	72.0	100490.0	250	0.9	0.0
2018-08-04 01:00	29.3	71.0	100470.0	290	1.1	0.0
2018-08-04 02:00	29.4	72.0	100480.0	290	1.0	0.0
2018-08-04 03:00	27.7	80.0	100500.0	0	0.2	0.0
2018-08-04 04:00	27.6	83.0	100490.0	0	0.3	0.0
2018-08-04 05:00	27.9	81.0	100510.0	200	1.0	0.0
2018-08-04 06:00	27.2	82.0	100520.0	0	0.0	0.0
2018-08-04 07:00	29.1	73.0	100560.0	290	1.1	52.777782
2018-08-04 08:00	30.7	69.0	100550.0	270	1.7	175.00001400000002
2018-08-04 09:00	32.3	66.0	100510.0	320	2.2	422.222256
2018-08-04 10:00	32.4	65.0	100510.0	270	1.6	547.222266
2018-08-04 11:00	32.0	64.0	100470.0	250	2.4	630.555606
2018-08-04 12:00	33.4	62.0	100430.0	270	2.8	611.11116
2018-08-04 13:00	34.4	58.0	100400.0	270	3.1	691.666722
2018-08-04 14:00	34.1	59.0	100360.0	250	4.0	827.7778440000001
2018-08-04 15:00	33.5	61.0	100350.0	270	3.2	602.777826
2018-08-04 16:00	33.7	60.0	100350.0	290	3.7	519.4444860000001
2018-08-04 17:00	33.4	56.0	100340.0	270	3.2	508.33337400000005
2018-08-04 18:00	31.6	61.0	100330.0	290	3.5	322.222248
2018-08-04 19:00	30.6	65.0	100330.0	270	2.2	133.333344
2018-08-04 20:00	29.2	75.0	100350.0	270	2.6	11.111112
2018-08-04 21:00	28.4	80.0	100390.0	270	2.3	0.0
2018-08-04 22:00	28.0	84.0	100410.0	290	1.6	0.0
2018-08-04 23:00	27.4	89.0	100410.0	250	1.2	0.0
2018-08-05 00:00	27.3	89.0	100420.0	270	0.9	0.0
2018-08-05 01:00	27.1	91.0	100400.0	290	0.7	0.0
2018-08-05 02:00	26.2	96.0	100390.0	0	0.3	0.0
2018-08-05 03:00	26.8	93.0	100400.0	270	0.8	0.0
2018-08-05 04:00	26.9	93.0	100400.0	230	1.1	0.0
2018-08-05 05:00	26.8	94.0	100420.0	0	0.4	0.0
2018-08-05 06:00	26.7	96.0	100440.0	0	0.2	0.0
2018-08-05 07:00	28.2	89.0	100450.0	270	1.2	69.44445
2018-08-05 08:00	28.8	86.0	100470.0	270	1.6	222.22224000000003
2018-08-05 09:00	29.4	83.0	100480.0	270	3.3	205.555572
2018-08-05 10:00	31.7	69.0	100460.0	270	3.4	427.77781200000004
2018-08-05 11:00	33.1	65.0	100450.0	270	4.4	686.1111660000001
2018-08-05 12:00	32.9	64.0	100410.0	270	4.2	841.666734
2018-08-05 13:00	34.0	59.0	100390.0	270	3.9	894.4445160000001
2018-08-05 14:00	33.9	55.0	100350.0	270	4.8	880.5556260000001
2018-08-05 15:00	33.8	59.0	100310.0	270	3.8	805.55562
2018-08-05 16:00	33.7	58.0	100310.0	290	4.1	677.777832
2018-08-05 17:00	32.4	61.0	100260.0	270	4.2	502.777818
2018-08-05 18:00	31.4	67.0	100270.0	270	3.7	313.888914
2018-08-05 19:00	30.2	72.0	100290.0	290	2.4	125.00001
2018-08-05 20:00	29.3	77.0	100320.0	270	2.5	19.444446000000003
2018-08-05 21:00	28.9	81.0	100380.0	270	2.5	0.0
2018-08-05 22:00	28.5	84.0	100370.0	290	2.0	0.0
2018-08-05 23:00	28.1	86.0	100390.0	290	1.2	0.0
2018-08-06 00:00	28.0	88.0	100350.0	250	1.5	0.0
2018-08-06 01:00	27.7	90.0	100340.0	270	1.8	0.0
2018-08-06 02:00	27.5	92.0	100320.0	290	1.0	0.0
2018-08-06 03:00	27.5	93.0	100340.0	250	1.8	0.0
2018-08-06 04:00	27.3	93.0	100330.0	250	1.3	0.0
2018-08-06 05:00	27.3	93.0	100320.0	290	1.4	0.0
2018-08-06 06:00	27.3	93.0	100340.0	250	1.6	0.0
2018-08-06 07:00	27.4	94.0	100380.0	230	1.2	8.333334
2018-08-06 08:00	28.3	89.0	100400.0	270	1.7	108.33334200000002
2018-08-06 09:00	28.7	86.0	100370.0	290	1.3	155.55556800000002
2018-08-06 10:00	29.6	82.0	100380.0	270	1.6	225.00001800000004
2018-08-06 11:00	27.5	97.0	100400.0	0	0.4	55.55556000000001
2018-08-06 12:00	29.5	87.0	100370.0	160	1.9	361.11114000000003
2018-08-06 13:00	32.0	71.0	100300.0	200	2.2	736.11117
2018-08-06 14:00	33.6	65.0	100210.0	250	2.9	730.555614
2018-08-06 15:00	34.1	62.0	100180.0	250	3.3	700.0000560000001
2018-08-06 16:00	34.3	58.0	100150.0	250	3.2	647.2222740000001
2018-08-06 17:00	33.6	58.0	100170.0	270	3.6	516.6667080000001
2018-08-06 18:00	33.0	60.0	100160.0	270	2.1	405.555588
2018-08-06 19:00	31.4	66.0	100180.0	250	3.0	188.88890400000003
2018-08-06 20:00	30.2	72.0	100240.0	290	1.9	22.222224
2018-08-06 21:00	29.6	76.0	100290.0	290	1.8	0.0
2018-08-06 22:00	29.0	78.0	100320.0	290	0.8	0.0
2018-08-06 23:00	29.2	77.0	100330.0	270	0.7	0.0
2018-08-07 00:00	28.4	82.0	100330.0	180	0.9	0.0
2018-08-07 01:00	29.0	75.0	100320.0	110	3.1	0.0
2018-08-07 02:00	28.5	75.0	100310.0	110	3.3	0.0
2018-08-07 03:00	28.3	74.0	100350.0	110	2.9	0.0
2018-08-07 04:00	27.9	74.0	100350.0	110	3.4	0.0
2018-08-07 05:00	27.4	76.0	100390.0	90	1.6	0.0
2018-08-07 06:00	27.6	74.0	100440.0	110	3.0	0.0
2018-08-07 07:00	28.3	71.0	100460.0	110	2.7	75.00000600000001
2018-08-07 08:00	29.4	70.0	100440.0	110	2.8	233.333352
2018-08-07 09:00	30.3	69.0	100420.0	160	2.6	416.6667
2018-08-07 10:00	30.3	70.0	100450.0	200	1.7	313.888914
2018-08-07 11:00	31.2	67.0	100450.0	230	1.3	377.77780800000005
2018-08-07 12:00	32.9	63.0	100400.0	110	1.9	647.2222740000001
2018-08-07 13:00	33.5	61.0	100330.0	20	0.8	550.000044
2018-08-07 14:00	33.4	61.0	100270.0	270	1.4	438.88892400000003
2018-08-07 15:00	35.0	57.0	100190.0	290	1.5	519.4444860000001
2018-08-07 16:00	36.0	50.0	100150.0	290	2.5	536.111154
2018-08-07 17:00	34.3	52.0	100160.0	250	2.9	458.33337
2018-08-07 18:00	32.9	54.0	100190.0	270	3.1	297.22224600000004
2018-08-07 19:00	31.2	61.0	100240.0	250	2.4	130.555566
2018-08-07 20:00	29.6	75.0	100290.0	270	2.4	8.333334
2018-08-07 21:00	29.2	75.0	100320.0	290	1.6	0.0
2018-08-07 22:00	29.0	75.0	100310.0	270	1.4	0.0
2018-08-07 23:00	28.8	78.0	100290.0	270	0.9	0.0
2018-08-08 00:00	27.9	87.0	100280.0	270	2.1	0.0
2018-08-08 01:00	27.6	92.0	100320.0	270	1.1	0.0
2018-08-08 02:00	27.5	93.0	100340.0	270	1.6	0.0
2018-08-08 03:00	27.1	95.0	100340.0	290	0.9	0.0
2018-08-08 04:00	27.0	95.0	100340.0	200	0.5	0.0
2018-08-08 05:00	26.2	99.0	100330.0	160	0.6	0.0
2018-08-08 06:00	26.3	99.0	100350.0	180	0.6	0.0
2018-08-08 07:00	26.9	97.0	100410.0	200	1.7	30.555558
2018-08-08 08:00	27.8	91.0	100430.0	270	1.0	55.55556000000001
2018-08-08 09:00	29.5	79.0	100440.0	270	1.0	305.55558
2018-08-08 10:00	32.3	68.0	100420.0	270	1.2	536.111154
2018-08-08 11:00	32.8	64.0	100400.0	270	2.0	694.4445000000001
2018-08-08 12:00	35.1	54.0	100330.0	290	1.9	847.22229
2018-08-08 13:00	35.3	50.0	100290.0	270	2.9	886.111182
2018-08-08 14:00	35.1	51.0	100290.0	270	4.5	852.777846
2018-08-08 15:00	34.7	52.0	100290.0	270	4.0	772.222284
2018-08-08 16:00	34.2	51.0	100200.0	250	3.3	641.6667180000001
2018-08-08 17:00	33.8	56.0	100160.0	270	3.5	480.55559400000004
2018-08-08 18:00	32.1	60.0	100120.0	250	2.9	291.66669
2018-08-08 19:00	31.0	66.0	100220.0	270	2.9	105.555564
2018-08-08 20:00	29.7	74.0	100260.0	290	2.6	8.333334
2018-08-08 21:00	28.9	79.0	100290.0	270	2.8	0.0
2018-08-08 22:00	28.7	80.0	100240.0	290	2.0	0.0
2018-08-08 23:00	28.4	82.0	100230.0	290	1.7	0.0
2018-08-09 00:00	28.0	84.0	100210.0	290	1.3	0.0
2018-08-09 01:00	27.7	88.0	100180.0	270	0.9	0.0
2018-08-09 02:00	27.5	91.0	100170.0	290	0.5	0.0
2018-08-09 03:00	27.2	93.0	100150.0	320	1.2	0.0
2018-08-09 04:00	26.7	95.0	100160.0	0	0.3	0.0
2018-08-09 05:00	26.8	95.0	100150.0	290	0.6	0.0
2018-08-09 06:00	26.4	98.0	100180.0	0	0.4	0.0
2018-08-09 07:00	27.0	95.0	100210.0	200	1.9	41.66667
2018-08-09 08:00	28.5	88.0	100210.0	230	0.6	136.111122
2018-08-09 09:00	30.0	75.0	100180.0	270	1.1	347.22225000000003
2018-08-09 10:00	30.0	72.0	100170.0	200	2.6	327.777804
2018-08-09 11:00	31.3	67.0	100170.0	250	2.2	375.00003000000004
2018-08-09 12:00	31.0	70.0	100120.0	270	1.8	280.555578
2018-08-09 13:00	33.1	65.0	100070.0	250	2.8	569.44449
2018-08-09 14:00	32.9	65.0	99990.0	270	2.3	647.2222740000001
2018-08-09 15:00	33.4	63.0	99950.0	270	4.1	575.000046
2018-08-09 16:00	32.8	65.0	99930.0	250	3.5	591.666714
2018-08-09 17:00	32.4	66.0	99910.0	270	3.8	447.22225800000007
2018-08-09 18:00	30.9	69.0	99910.0	270	3.3	213.88890600000002
2018-08-09 19:00	30.0	76.0	99910.0	250	2.6	30.555558
2018-08-09 20:00	29.0	83.0	99950.0	290	1.9	0.0
2018-08-09 21:00	28.6	86.0	99980.0	180	1.7	0.0
2018-08-09 22:00	28.4	86.0	99990.0	200	1.2	0.0
2018-08-09 23:00	28.3	86.0	100010.0	290	1.0	0.0
2018-08-10 00:00	27.9	90.0	99990.0	320	1.6	0.0
2018-08-10 01:00	27.7	91.0	99970.0	320	1.0	0.0
2018-08-10 02:00	27.6	92.0	99960.0	360	0.7	0.0
2018-08-10 03:00	28.0	85.0	99990.0	70	1.0	0.0
2018-08-10 04:00	27.3	88.0	99980.0	90	1.3	0.0
2018-08-10 05:00	27.0	88.0	99980.0	70	0.9	0.0
2018-08-10 06:00	26.7	88.0	100000.0	90	1.1	0.0
2018-08-10 07:00	27.5	85.0	100050.0	90	1.5	66.666672
2018-08-10 08:00	29.2	75.0	100050.0	90	1.7	233.333352
2018-08-10 09:00	30.1	68.0	100050.0	90	1.6	444.44448000000006
2018-08-10 10:00	32.1	62.0	100040.0	90	1.1	638.8889399999999
2018-08-10 11:00	31.9	63.0	100010.0	20	1.5	497.22226200000006
2018-08-10 12:00	33.8	59.0	99960.0	90	2.2	727.7778360000001
2018-08-10 13:00	34.1	51.0	99910.0	70	2.1	769.444506
2018-08-10 14:00	35.1	48.0	99860.0	20	2.0	636.111162
2018-08-10 15:00	35.0	47.0	99810.0	70	2.5	672.222276
2018-08-10 16:00	35.6	51.0	99790.0	270	2.7	480.55559400000004
2018-08-10 17:00	35.9	48.0	99780.0	340	3.1	527.77782
2018-08-10 18:00	34.9	48.0	99740.0	360	2.3	288.888912
2018-08-10 19:00	33.6	52.0	99800.0	320	2.8	88.888896
2018-08-10 20:00	32.7	56.0	99840.0	340	2.4	8.333334
2018-08-10 21:00	32.2	58.0	99920.0	360	1.4	0.0
