Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
1.7,94,102110.0,290,1.7,0.0
3.1,93,102090.0,290,2,0.0
4.5,82,102000,340,1.7,0.0
5.3,77,101900,360,1.6,0.0
4.9,73,101820.0,20,2.3,0.0
5,72,101830.0,360,2,0.0
4.2,78,101830.0,290,1.6,0.0
3.5,83,101830.0,290,1.8,0.0
2.9,88,101800,270,1.3,0.0
2.8,87,101790.0,290,1.3,0.0
2.4,90,101780.0,340,1.5,0.0
2.2,84,101770.0,320,1.5,0.0
2,83,101730.0,290,2,0.0
1.7,84,101720.0,290,2,0.0
1.1,87,101710.0,230,0.9,0.0
0.9,90,101680.0,290,1.7,0.0
2,78,101690.0,340,1.7,0.0
2.5,63,101710.0,290,1.6,0.0
2,61,101660.0,320,1.6,0.0
1.9,47,101610.0,270,2.4,0.0
0.6,50,101660.0,270,1.8,0.0
0.4,51,101690.0,290,2.7,0.0
-0.5,53,101740.0,290,1.3,0.0
0.5,42,101760.0,290,0.9,0.0
1.5,39,101820.0,320,2.2,0.0
1.3,45,101830.0,340,2.6,0.0
1.3,56,101800,360,5.3,0.0
1,54,101760.0,360,4.1,0.0
1.6,56,101700,360,4.1,0.0
1.5,51,101700,360,4.4,0.0
1,56,101730.0,360,4.1,0.0
0.1,51,101790.0,340,3.5,0.0
-1.1,51,101890.0,340,2.6,0.0
-1.9,46,101930.0,340,3,0.0
-2.1,39,101940.0,340,4,0.0
-2.7,35,101970.0,340,3.9,0.0
-3.5,31,102000,340,1.7,0.0
-4.3,31,102010.0,320,1.8,0.0
-5.3,32,101980.0,290,1.4,0.0
-6,35,101980.0,290,1,0.0
-7,35,102000,290,1.5,0.0
-6.9,34,102020.0,290,1.9,0.0
-7.5,33,101970.0,290,1,0.0
-7.8,34,101980.0,270,0.9,0.0
-7.5,26,101970.0,340,2.2,0.0
-8,29,102000,320,1.4,0.0
-8.1,30,101980.0,340,1.5,0.0
-6.8,23,102050.0,320,2.4,0.0
-5.8,20,102090.0,290,3.6,0.0
-4.6,17,102050.0,290,4.4,0.0
-3,15,102020.0,250,2.1,0.0
-3,17,101930.0,320,3.1,0.0
-2.4,15,101900,290,1.9,0.0
-2.7,16,101900,290,3.6,0.0
-3.3,16,101920.0,270,4,0.0
-3.8,16,101940.0,270,2.1,0.0
-4.9,17,101990.0,270,3.3,0.0
-5.4,19,102010.0,270,2.6,0.0
-5.8,21,102000,270,2.2,0.0
-6.1,21,102040.0,270,2.5,0.0
-6.5,20,102060.0,270,2.2,0.0
-6.4,18,102080.0,290,3.2,0.0
-6.7,18,102050.0,290,1.6,0.0
-7.4,20,102050.0,250,1.2,0.0
-7.3,20,102070.0,250,1.8,0.0
-7.7,21,102040.0,270,2,0.0
-7.9,21,102010.0,270,0.8,0.0
-7.2,19,101950.0,270,3.9,0.0
-6.7,18,101950.0,290,3.4,0.0
-6.5,17,101970.0,290,4.9,0.0
-7.4,23,101980.0,290,5.5,0.0
-5.8,20,101960.0,290,7.4,0.0
-4.6,19,101980.0,290,5.7,0.0
-4.3,19,101980.0,320,5.8,0.0
-4,19,102000,320,4.6,0.0
-2.6,17,101960.0,290,3.8,0.0
-2.1,16,101880.0,290,5.2,0.0
-1.8,14,101830.0,290,6.1,0.0
-2.2,15,101840.0,290,3.4,0.0
-2.8,17,101800,320,3.6,0.0
-3.7,20,101800,290,2.7,0.0
-4.1,21,101810.0,270,2.6,0.0
-4.4,23,101810.0,320,2,0.0
-4.6,25,101780.0,320,2,0.0
-4.7,25,101760.0,340,2.9,0.0
-4.8,27,101730.0,320,2.1,0.0
-4.8,32,101730.0,340,2.9,0.0
-4.9,39,101710.0,320,2.2,0.0
-5.3,47,101720.0,320,2.1,0.0
-5.7,48,101710.0,290,1.9,0.0
-5.8,43,101680.0,340,2.2,0.0
-6.6,44,101680.0,270,1.1,0.0
-7,42,101670.0,180,1.1,0.0
-7.6,36,101690.0,270,2.2,0.0
-7.5,32,101720.0,270,2.4,0.0
-6.3,27,101730.0,290,3.7,0.0
-5.2,24,101760.0,270,3.5,0.0
-4.7,24,101760.0,290,4.6,0.0
-3.5,20,101720.0,290,4,0.0
-2.3,17,101680.0,270,3.2,0.0
-1.6,15,101640.0,290,4.6,0.0
-1.7,14,101690.0,290,3.8,0.0
-2.6,16,101740.0,290,4,0.0
-2.9,16,101790.0,270,1.9,0.0
-3.8,18,101850.0,320,2.3,0.0
-4.3,18,101910.0,290,2.7,0.0
-4.5,18,101940.0,340,2.5,0.0
-5,19,101980.0,290,2.8,0.0
-4.9,17,102030.0,320,3,0.0
-4.6,18,102070.0,290,4.8,0.0
-4.7,21,102110.0,290,4.5,0.0
-5,26,102110.0,320,2.8,0.0
-5.3,30,102140.0,290,4.1,0.0
-5.2,32,102130.0,320,2.9,0.0
-5.7,34,102080.0,340,2.5,0.0
-5.5,34,102050.0,320,2.8,0.0
-3.5,40,102010.0,320,4.1,0.0
-3.2,41,102040.0,340,3.1,0.0
-5.2,52,102060.0,340,2.9,0.0
-3.5,49,102080.0,320,2.2,0.0
-1.6,46,102070.0,360,2.9,0.0
0.6,38,102070.0,270,4,0.0
0.6,40,102010.0,290,5.4,0.0
1.2,35,101910.0,290,4.9,0.0
2.3,30,101860.0,270,4.5,0.0
2,27,101850.0,290,6.4,0.0
2,28,101790.0,290,5.9,0.0
1.7,29,101810.0,290,5.7,0.0
1.4,29,101870.0,290,3,0.0
0.8,31,101950.0,270,2.4,0.0
0.9,33,102000,270,3.5,0.0
0.7,39,102010.0,290,3.7,0.0
0,43,102020.0,360,1.7,0.0
-0.4,46,102050.0,360,1.7,0.0
-0.7,45,102070.0,360,1.1,0.0
-2.3,50,102080.0,340,1,0.0
-0.3,44,102080.0,290,1.8,0.0
0.4,43,102080.0,290,4.1,0.0
-0.6,45,102070.0,270,1.2,0.0
-0.9,46,102020.0,270,1.4,0.0
-2.6,54,102010.0,230,1.3,0.0
-2.2,52,102040.0,0,0.4,0.0
-1,48,102040.0,340,1.3,0.0
0.3,46,102040.0,320,1,0.0
2.2,40,102060.0,340,2.4,0.0
3.3,36,102060.0,320,3,0.0
3.8,40,102020.0,290,3.7,0.0
3.6,41,101960.0,290,6.2,0.0
2.6,65,101970.0,20,3.2,0.0
2.6,66,101960.0,20,2.9,0.0
2.5,65,101960.0,20,1.9,0.0
2.6,64,101990.0,270,1.2,0.0
1.8,57,102010.0,360,1.9,0.0
2.2,40,102060.0,320,2.9,0.0
2.1,38,102090.0,290,2.8,0.0
1.9,34,102080.0,290,4.4,0.0
1.5,30,102080.0,290,4.1,0.0
-0.2,32,102120.0,290,1.1,0.0
0,28,102170.0,340,1.8,0.0
-0.3,27,102180.0,290,2.8,0.0
-2,29,102240.0,290,1.4,0.0
-2.8,32,102330.0,320,1,0.0
